product_id,generic_product,vader_polarity,BiLSTM_polarity,BERT_polarity
B08M9DXY4P,Speaker,0.9913000000000001,0.9592062830924988,0.9991258978843688
B08V1NQ8S9,Laptop,0.9511000000000001,0.9651010632514954,0.9993277788162231
B07GGSD1KS,Television,0.8889,0.9528834819793701,0.9991359114646912
B00HVLUR18,Headphones,0.9487,0.383686900138855,0.9972783923149108
B01HD6ZLIY,Data Storage,0.14839999999999998,0.18645784258842468,0.005647106096148491
B08511FZLG,Television,0.15960000000000002,0.3042691648006439,0.0353226400911808
B082QVSXQM,Television,0.12695,0.10225895792245865,0.002584885340183973
B07CVL2D2S,monitor,0.9894000000000001,0.9638764262199402,0.9989030361175536
B07743412C,monitor,0.9692000000000001,0.9643740653991699,0.9991496801376344
B08L9MY937,Smartphone,0.95295,0.9817541241645813,0.9992553591728209
B07KW6HFD1,monitor,0.6787,0.19293078780174255,0.002231179038062692
B00W95RR32,monitor,0.9843500000000001,0.8318373560905457,0.9987545013427734
B07DL838W9,Printer,0.33405,0.0202365443110466,0.003229866037145257
B0787WGCXT,monitor,0.94025,0.20487137138843536,0.9990409016609192
B074P4T1FT,Printer,0.99775,0.8247256875038147,0.9988320469856262
B082VS96NC,Keyboard,0.5,0.41757071018218994,0.9991210103034972
B083ZY9FJG,Printer,0.59325,0.1554746776819229,0.001425267430022359
B07L9282JK,Router,0.96465,0.21039439737796783,0.004069693386554718
B010A7TZJY,Printer,0.05404999999999999,0.09677204489707947,0.0038162425626069303
B01HD6ZLQ6,Data Storage,0.14800000000000002,0.4596675932407379,0.9981054067611694
B01HETFQKS,Speaker,0.85785,0.8611032962799072,0.9987911581993104
B07MG85X1M,monitor,0.9964500000000001,0.9829548001289368,0.9984891414642334
B079QRKWLX,Printer,0.9096500000000001,0.061804529279470444,0.002029383555054665
B08XXMZ6KB,Router,0.98815,0.9765425324440002,0.9991982579231262
B00NLZUM36,Keyboard,0.99695,0.9353541731834412,0.9990631937980652
B07DL838W9,Printer,0.21405000000000002,0.03097350336611271,0.0019214519998058679
B00SFB13UC,monitor,0.9863999999999999,0.9397880434989929,0.9987468719482422
B07N1L5HX1,Router,0.9716,0.25648775696754456,0.0019608149304986
B083ZYLGGR,Printer,0.8453999999999999,0.17063866555690765,0.0014413971221074462
B08R6GQKDR,Smartphone,0.994,0.7666683197021484,0.9990425705909728
B08DKZM85T,Headphones,0.999,0.9810980558395386,0.9987071752548218
B08K912MC7,Data Storage,0.97,0.9555607438087463,0.9990898370742798
B07NFPGNWD,Speaker,0.98105,0.8714069724082947,0.0012671127915382385
B01MSYQWNY,Speaker,0.99855,0.7496528625488281,0.9979251623153688
B07KCR9LPT,Data Storage,0.17570000000000002,0.25161516666412354,0.0032550045289099216
B00MWDUXZ0,Printer,0.946,0.12271593511104584,0.0016582371899858115
B07Y5Q69JS,Television,0.95765,0.9701269268989563,0.9990974664688109
B07W7FF8QQ,Printer,0.3857,0.33582189679145813,0.0014061394613236187
B08FF2X3PV,Printer,0.9754499999999999,0.8930139541625977,0.9987303614616394
B07PD9V78L,Headphones,0.99875,0.9558829665184021,0.9989001750946044
B08511FZLG,Television,0.94895,0.9498302340507507,0.9991496801376344
B00TKFCYP0,Data Storage,0.63535,0.08649177104234695,0.002246647607535124
B01HD6ZLQ6,Data Storage,0.02729999999999999,0.13731616735458374,0.0016501945210620759
B00HVLUR18,Headphones,0.94855,0.7465388774871826,0.001597800524905324
B08BT9DZQW,monitor,0.20705,0.13791529834270477,0.002752609783783555
B07KW6HFD1,monitor,0.9440500000000001,0.5118811726570129,0.9976050853729248
B088NKZT13,Smartphone,0.9359999999999999,0.9280993938446045,0.999230980873108
B016Y2BVKA,Keyboard,0.9836,0.9486480355262756,0.9987971782684326
B088HJ2KKR,Smartphone,0.9583999999999999,0.9852551221847534,0.9992207288742064
B01C3H9FGM,Headphones,0.97925,0.9009285569190979,0.999087691307068
B01MSYQWNY,Speaker,0.23975000000000002,0.04857049509882927,0.004808134865015745
B07MTRQ6B3,monitor,0.9924,0.9083167910575867,0.9897832274436952
B07K5214NZ,Headphones,0.9556,0.8947650194168091,0.9947886466979979
B07FN93WW7,Printer,0.05199999999999999,0.11347382515668869,0.002617499092593789
B07FKMM3GX,Keyboard,0.99805,0.9013432860374451,0.9990720748901368
B089FMHP7J,Speaker,0.97655,0.9593304395675659,0.9993048906326294
B08RJ8MCZ3,Headphones,0.95765,0.9869790077209473,0.9992598891258241
B07M8RM5HQ,Television,0.10244999999999999,0.19087661802768707,0.015302732586860657
B07MQBPMJ2,monitor,0.9486,0.9145927429199219,0.9981868863105774
B07RKYQGG4,Router,0.62405,0.2720116376876831,0.006936201360076666
B089FMHP7J,Speaker,0.07395000000000002,0.3869035840034485,0.0031460586469620466
B07NFPGNWD,Speaker,0.9113,0.9732692837715149,0.9990317821502686
B077SRKKHQ,monitor,0.97575,0.9592264294624329,0.9991276860237122
B08HBBF6FR,Headphones,0.05654999999999999,0.07386646419763565,0.0014438150683417914
B07HCH26MC,Data Storage,0.16935,0.22066766023635864,0.0026509431190788746
B07WJ5D3H4,Keyboard,0.9734,0.9512977004051208,0.9986734390258788
B08HCM9RRN,Laptop,0.94965,0.9796814918518066,0.9992874264717102
B01HNMTCE2,Headphones,0.98915,0.9743155837059021,0.9991057515144348
B08C9KMRVB,Television,0.5009,0.5177329182624817,0.005333092994987965
B07RQVB3HQ,Keyboard,0.23199999999999998,0.40474948287010193,0.0026868951972574
B07SSCJHT1,Smartphone,0.9621999999999999,0.9606454968452454,0.9991173148155212
B08R6GQKDR,Smartphone,0.89465,0.9276010394096375,0.9991021156311036
B08H6YZY3Y,Laptop,0.6806,0.6047763824462891,0.9905575513839722
B07T2JDQ3X,Speaker,0.9667,0.7686432600021362,0.9973875880241394
B08HCM9RRN,Laptop,0.993,0.9134343266487122,0.9968770742416382
B00FB45SI4,Router,0.96865,0.8811128735542297,0.997254192829132
B088F9BZJM,Headphones,0.98375,0.919165313243866,0.999184548854828
B08C9KMRVB,Television,0.3099,0.2767070233821869,0.0015474152751266954
B07RGZ5NKS,Headphones,0.3271,0.10729822516441345,0.0014669849770143626
B08GL2HKLT,Smartphone,0.9875,0.9428802728652954,0.9991981387138368
B010OYASRG,Speaker,0.9653499999999999,0.852213442325592,0.998708963394165
B08J2F6732,Router,0.9540500000000001,0.6869820356369019,0.9977136850357056
B088NKZT13,Smartphone,0.9696,0.8271884918212891,0.9990931749343872
B07TSMX36P,Speaker,0.97685,0.9114887714385986,0.9986953139305116
B07D34L57F,Keyboard,0.76885,0.21798866987228394,0.0012486539781093595
B00IRV005E,Data Storage,0.98195,0.5469618439674377,0.7876302003860474
B00NJ2M33I,Headphones,0.21184999999999998,0.019930949434638023,0.002842432586476207
B07GCSDP5H,Laptop,0.9563999999999999,0.3880554139614105,0.9988969564437866
B088NKZT13,Smartphone,0.89575,0.440384179353714,0.999001443386078
B08PCCXXJ2,Printer,0.25105,0.10080491006374359,0.002548235934227705
B01NCNQKI2,Keyboard,0.9603999999999999,0.945093035697937,0.998790681362152
B0844PNL78,Printer,0.8503499999999999,0.07993423193693161,0.0014778177719563244
B016Y2BVKA,Keyboard,0.98645,0.11352318525314331,0.0015918154967948794
B079D3D8NR,Data Storage,0.79245,0.9235982894897461,0.9872724413871764
B08FF2X3PV,Printer,0.985,0.9727209210395813,0.9990641474723816
B00JKM0A36,Data Storage,0.9862500000000001,0.04908451810479164,0.0019357105484232304
B07L9282JK,Router,0.78635,0.24509337544441223,0.0013992271851748226
B072F3DL6P,monitor,0.8853500000000001,0.4353034794330597,0.9985551238059998
B08Q45Q44C,Speaker,0.97,0.9561310410499573,0.99910706281662
B07RGZ5NKS,Headphones,0.6435500000000001,0.37001457810401917,0.002777256537228823
B08QXJM323,Laptop,0.9511000000000001,0.9653831720352173,0.9992755055427552
B08B9SGGRS,Smartphone,0.1386,0.529798686504364,0.003851962508633733
B07M8RM5HQ,Television,0.12785000000000002,0.11539262533187866,0.002328141126781702
B08H8VZ6PV,Smartphone,0.9796,0.9366429448127747,0.9989375472068788
B08PCCXXJ2,Printer,0.271,0.43904241919517517,0.9828716516494752
B0758NHWS8,Data Storage,0.05669999999999997,0.125468909740448,0.004800783935934304
B07K5214NZ,Headphones,0.58685,0.5297510027885437,0.001854073838330805
B07N1L5HX1,Router,0.9982500000000001,0.9459277987480164,0.997363030910492
B08C73FX64,Keyboard,0.97085,0.9251843690872192,0.999067723751068
B07RGZ5NKS,Headphones,0.99115,0.9506019949913025,0.9991191029548644
B08K912MC7,Data Storage,0.9915499999999999,0.9752805233001709,0.9990707039833068
B07XQHM1CV,Smartphone,0.0726,0.07926364243030548,0.002930843736976385
B08QVSNWHB,Speaker,0.8803000000000001,0.22070744633674622,0.9982386827468872
B089MF3G17,Television,0.9734,0.9560753703117371,0.9992642998695374
B07DMMG7QY,Speaker,0.9907,0.9407888650894165,0.9991466999053956
B08H1WNYTR,Headphones,0.9963500000000001,0.9325541257858276,0.99904066324234
B082VS96NC,Keyboard,0.98665,0.831055760383606,0.9986299276351928
B016Y2BVKA,Keyboard,0.99385,0.9642224311828613,0.9989981055259703
B01M0GB8CC,Headphones,0.133,0.16601143777370453,0.002046317793428898
B07GCSDP5H,Laptop,0.7202,0.6654080748558044,0.9967650175094604
B00NLZUM36,Keyboard,0.97525,0.6293108463287354,0.9986906647682191
B07VTW2LPX,Data Storage,0.0025000000000000022,0.10304240137338638,0.0045457081869244576
B01HETFQKS,Speaker,0.8876999999999999,0.07019241899251938,0.16494892537593842
B08C6XBCRT,Smartphone,0.9835499999999999,0.8277234435081482,0.998401939868927
B087LY84RT,Smartphone,0.98515,0.953835129737854,0.9986000657081604
B08BJJ3RGW,Router,0.8597,0.8717965483665466,0.9990121126174928
B088C4J8W7,Television,0.9771000000000001,0.9730024337768555,0.9992377758026124
B083ZYLGGR,Printer,0.9924999999999999,0.9541951417922974,0.9984571933746338
B07PX8LFHC,Printer,0.14665,0.0211827103048563,0.004446981940418482
B01M0GB8CC,Headphones,0.24735000000000001,0.02359774522483349,0.0021403292194008827
B003NREDC8,Keyboard,0.020950000000000024,0.05324585735797882,0.0013768385397270322
B07K5214NZ,Headphones,0.04509999999999997,0.259581059217453,0.1017327606678009
B08335K1WW,Speaker,0.9746,0.9611315131187439,0.999231457710266
B08W2SJRZM,Laptop,0.81845,0.8731963038444519,0.9990703463554382
B08529BZSQ,Laptop,0.9593,0.9670038819313049,0.9980376362800598
B08W9PFZZ8,Headphones,0.845,0.8990960121154785,0.9991626739501952
B07W7FF8QQ,Printer,0.91355,0.9460597634315491,0.9986864924430848
B08RJ8MCZ3,Headphones,0.98445,0.6086844801902771,0.9975879192352296
B0752FD3XJ,Router,0.9922,0.3454872667789459,0.0033271238207817078
B085HLDX1Z,monitor,0.54475,0.9348958134651184,0.9989331364631652
B086XL48ZF,Television,0.34545000000000003,0.6493496894836426,0.006745635066181421
B07YD49FZT,Router,0.07424999999999998,0.08592825382947922,0.0013549278955906632
B08LPN41F4,Speaker,0.25595,0.15250223875045776,0.002222348470240832
B08511FZLG,Television,0.9511000000000001,0.9400035738945007,0.9992017149925232
B010A7TZJY,Printer,0.9696,0.2314978837966919,0.0018875683890655641
B08P5S3YDF,Headphones,0.9505,0.3136228919029236,0.9988144636154176
B08FDPW8KR,Speaker,0.9629,0.9775252938270569,0.9993230104446412
B07PX8LFHC,Printer,0.14665,0.0211827103048563,0.004446981940418482
B085288G3M,Router,0.14475,0.14368072152137756,0.0021762154065072536
B07BC64276,Headphones,0.9937,0.642874002456665,0.9989581108093262
B08Q45Q44C,Speaker,0.9418,0.8697054982185364,0.9988636970520021
B00FB45SI4,Router,0.9971,0.28396835923194885,0.002757428213953972
B08H6YZY3Y,Laptop,0.9458,0.9507858753204346,0.999165415763855
B086168Y25,Keyboard,0.7922,0.9118140339851379,0.9989989399909972
B0862YHJ56,monitor,0.9887,0.8984284996986389,0.9988645315170288
B07DMMG7QY,Speaker,0.99535,0.9767301678657532,0.9991401433944702
B07RF1XD36,Laptop,0.99735,0.973795473575592,0.999039351940155
B08G8SH4QJ,monitor,0.93775,0.2809443771839142,0.0028057510498911147
B07N1DF9VV,Printer,0.8682000000000001,0.044143907725811005,0.002353210467845201
B00MWDUXZ0,Printer,0.14900000000000002,0.16882725059986115,0.002395757706835866
B08NY2YNCR,Printer,0.8956,0.7930105924606323,0.9988445043563844
B0758NHWS8,Data Storage,0.28925,0.034141331911087036,0.002173737157136202
B07DLWM1JQ,Printer,0.8673500000000001,0.11343123018741608,0.0017394712194800375
B0787HVXKQ,Headphones,0.98815,0.5571624636650085,0.9963967204093932
B07H5B75SY,Laptop,0.9665,0.6284782290458679,0.9992092847824096
B086168Y25,Keyboard,0.99095,0.9443249106407166,0.9991503953933716
B0763ZCH7K,Printer,0.75745,0.6888067722320557,0.0014151238137856126
B08GL2HKLT,Smartphone,0.13245,0.02475707232952118,0.002643462270498276
B084BNBLQS,Television,0.9741500000000001,0.9534114599227905,0.999272882938385
B082TWSSTM,Headphones,0.973,0.804862916469574,0.9990536570549012
B06X1CHFJ5,Router,0.14024999999999999,0.39454880356788635,0.10327693074941637
B07N1L5HX1,Router,0.9476,0.8826606273651123,0.999015212059021
B0758NHWS8,Data Storage,0.7763,0.23572176694869995,0.002603499684482813
B086168Y25,Keyboard,0.8714999999999999,0.8436369895935059,0.9977056384086608
B07NFPGNWD,Speaker,0.9447,0.18536712229251862,0.0018189878901466727
B08KTWXCZT,Router,0.9962500000000001,0.9536519050598145,0.9989606142044068
B0756QFLXP,Router,0.9231,0.15895552933216095,0.0014954694779589774
B07NF3K74H,Router,0.94505,0.6140795946121216,0.14194756746292114
B086XL48ZF,Television,0.96855,0.9661341905593872,0.9992576241493224
B01M0GB8CC,Headphones,0.26415,0.05813111364841461,0.003392247250303626
B07YNK3R68,Laptop,0.99655,0.9505906701087952,0.9989904761314392
B08BT9DZQW,monitor,0.9591000000000001,0.9509324431419373,0.9992389678955078
B07DRG6ZVD,Keyboard,0.9698,0.9404361844062805,0.9991188645362854
B08PL4XKKR,Speaker,0.95455,0.7099187970161438,0.9989018440246582
B0787WGCXT,monitor,0.99215,0.9336035251617432,0.999090313911438
B07MQBPMJ2,monitor,0.99315,0.7689096927642822,0.9972381591796876
B07T2JDQ3X,Speaker,0.99875,0.9494943618774414,0.9988127946853638
B082QVSXQM,Television,0.9721,0.6838451623916626,0.9986938834190368
B00P7Z7SXU,Keyboard,0.85475,0.5146894454956055,0.9980652928352356
B079JLY5M5,Keyboard,0.36615,0.3980894684791565,0.00729432376101613
B07MTRQ6B3,monitor,0.8753,0.3425271511077881,0.001404940732754767
B08FYTSXGQ,Smartphone,0.9952,0.13249626755714417,0.0040803211741149426
B07NF9BZ1J,Television,0.21075,0.1337512880563736,0.005801538471132517
B08335K1WW,Speaker,0.9466,0.9602783918380737,0.9991944432258606
B074P4ZS68,Printer,0.83195,0.020552629604935646,0.003713824320584536
B07H2RR55Q,Data Storage,0.0348,0.26214104890823364,0.0020606645848602057
B010OYASRG,Speaker,0.98715,0.10645908862352371,0.0018873977242037652
B07MY4TJCM,Data Storage,0.5304,0.20199227333068848,0.0014597185654565694
B086XL48ZF,Television,0.8016,0.9123398065567017,0.9991382360458374
B082TWSSTM,Headphones,0.99795,0.9736554026603699,0.9988344311714172
B07Y5Q69JS,Television,0.23665000000000003,0.03153565153479576,0.002451821928843856
B01HD6ZLQ6,Data Storage,0.9563999999999999,0.6086534261703491,0.9986597299575806
B01M0GB8CC,Headphones,0.9277500000000001,0.5130590200424194,0.9964101910591124
B088MKF848,monitor,0.9984500000000001,0.4706464409828186,0.9967735409736632
B08C3YBBHM,Router,0.9935,0.9946933388710022,0.995890498161316
B08GL2HKLT,Smartphone,0.3365,0.45326679944992065,0.9945648908615112
B07D3GB4N3,Keyboard,0.97495,0.9290657639503479,0.9959694147109984
B08NWDMR9N,Smartphone,0.98975,0.11467825621366501,0.9986631870269777
B088MKF848,monitor,0.71465,0.9200467467308044,0.9990189075469972
B07N1L5HX1,Router,0.99105,0.9370962381362915,0.9984512329101562
B07N1DF9VV,Printer,0.9377,0.0382390171289444,0.001525099971331656
B085W8VLS7,Television,0.92405,0.915524959564209,0.9991891980171204
B08C73FX64,Keyboard,0.8295,0.7984030246734619,0.9991393089294434
B00P7Z7SXU,Keyboard,0.9701,0.971294105052948,0.999247670173645
B08HBBF6FR,Headphones,0.9157500000000001,0.20566019415855408,0.9249292612075806
B088MKF848,monitor,0.971,0.29712340235710144,0.9988161325454712
B07MQBPMJ2,monitor,0.9867,0.6911865472793579,0.9983445405960084
B08PCCXXJ2,Printer,0.86345,0.9389127492904663,0.9991889595985411
B08FDPW8KR,Speaker,0.98075,0.9346031546592712,0.9990407824516296
B0821VFDPZ,Television,0.9269499999999999,0.6007538437843323,0.996892511844635
B010A7TZJY,Printer,0.06390000000000001,0.008975697681307793,0.002942339750006795
B08BF4CZSV,monitor,0.99605,0.8826807141304016,0.9977462887763976
B08FDPW8KR,Speaker,0.8278,0.5540323853492737,0.9989547729492188
B087RTV311,Laptop,0.96565,0.6323162913322449,0.9983269572257996
B08X1D9WWJ,Laptop,0.5,0.7370394468307495,0.9980277419090272
B079QRKWLX,Printer,0.87965,0.5089668035507202,0.996383786201477
B08K26TJNP,monitor,0.9897,0.8009804487228394,0.9591262340545654
B087QRW81Z,monitor,0.9707,0.2749420702457428,0.002484919270500541
B08JRF9L15,Smartphone,0.92955,0.9277470111846924,0.9988332390785216
B07HCH26MC,Data Storage,0.9719,0.9682391285896301,0.9989675283432008
B08KTWXCZT,Router,0.9962500000000001,0.9536519050598145,0.9989606142044068
B07RGZ5NKS,Headphones,0.9914000000000001,0.9655579328536987,0.9981009364128112
B0752FD3XJ,Router,0.16025,0.18798714876174927,0.001817504526115954
B07SHH37M6,Headphones,0.98675,0.6069114804267883,0.9987680315971376
B079D3D8NR,Data Storage,0.016699999999999993,0.04799933359026909,0.0017332176212221384
B07MY4TJCM,Data Storage,0.9411,0.957750141620636,0.9990390539169312
B089FMHP7J,Speaker,0.9617,0.5499462485313416,0.9991790652275084
B088F9BZJM,Headphones,0.14090000000000003,0.4886510372161865,0.0037305946461856365
B07MTRQ6B3,monitor,0.06555,0.07983358949422836,0.9887592792510986
B07H5B75SY,Laptop,0.9454,0.9294691681861877,0.9992038607597352
B00MWDUXZ0,Printer,0.775,0.10161621868610382,0.0022497228346765037
B01C3H9FGM,Headphones,0.99095,0.9368786215782166,0.9986490607261658
B07RKYQGG4,Router,0.19645,0.11411164700984955,0.0018025820609182122
B00NLZUM36,Keyboard,0.97715,0.9274090528488159,0.999093532562256
B07TZXPDXP,Data Storage,0.9773499999999999,0.8443405628204346,0.9985917210578918
B08KTWXCZT,Router,0.98695,0.1681957244873047,0.9718619585037231
B08C73FX64,Keyboard,0.9676,0.7133777141571045,0.999184548854828
B074P4ZS68,Printer,0.61575,0.13521304726600647,0.998300850391388
B085HLDX1Z,monitor,0.94535,0.5824723839759827,0.9982335567474364
B07PX8LFHC,Printer,0.98925,0.7187759280204773,0.999105989933014
B086VRM89H,Keyboard,0.9991,0.975057065486908,0.9990699887275696
B07PD9V78L,Headphones,0.12104999999999999,0.2920845150947571,0.4364834725856781
B00SFB13UC,monitor,0.9196500000000001,0.9624249935150146,0.9992430210113524
B000J1FABY,Speaker,0.82985,0.7066149711608887,0.999015212059021
B01HD6ZLQ6,Data Storage,0.21894999999999998,0.3238959014415741,0.9990181922912598
B00W95RR32,monitor,0.9844999999999999,0.9469702243804932,0.9990265369415284
B07HCH26MC,Data Storage,0.98255,0.9609092473983765,0.9991912245750428
B07W7FF8QQ,Printer,0.9716,0.9690654873847961,0.9989219903945924
B083ZZMLQS,Printer,0.99515,0.961816668510437,0.9992367029190063
B07SHH37M6,Headphones,0.9976499999999999,0.8977835178375244,0.9946241974830629
B082VY2RMY,Printer,0.96565,0.9647680521011353,0.9979834556579591
B078X1DQ2Y,Printer,0.95635,0.4349660873413086,0.9978488683700562
B07NF9BZ1J,Television,0.7515499999999999,0.5161532163619995,0.9990074038505554
B07JK98NNQ,Television,0.16394999999999998,0.029160993173718452,0.002305738162249327
B08DJB7VVY,monitor,0.04915000000000003,0.08377260714769363,0.0027053619269281626
B07PX8LFHC,Printer,0.022150000000000003,0.04919283092021942,0.002263785805553198
B01LZ662EM,Printer,0.9575,0.9502811431884766,0.9991042017936708
B073ZNKK7P,Speaker,0.9733,0.8542490601539612,0.9991076588630676
B08H4YTTLP,Laptop,0.99705,0.94442218542099,0.9991388320922852
B08N2FRMPN,Smartphone,0.83345,0.6534222364425659,0.9991273283958436
B004F34TC8,Keyboard,0.968,0.9664938449859619,0.999251902103424
B084SD48S7,Laptop,0.55845,0.039844922721385956,0.003019810654222965
B08BHDWM2R,Printer,0.9915499999999999,0.952009379863739,0.9987443685531616
B07NF3K74H,Router,0.9325,0.8078702688217163,0.9955624341964722
B07H2RR55Q,Data Storage,0.9597,0.38566941022872925,0.9990424513816832
B084BNBLQS,Television,0.20029999999999998,0.2156217098236084,0.23879140615463254
B08W48NYC9,Headphones,0.9849,0.9593664407730103,0.9985587000846864
B07N1DF9VV,Printer,0.22165,0.0308400746434927,0.001404228387400508
B07PX8LFHC,Printer,0.7463,0.04240402206778526,0.0024501418229192487
B089MF3G17,Television,0.99505,0.9379854202270508,0.9986755251884459
B079JLY5M5,Keyboard,0.97985,0.19992311298847198,0.056216102093458176
B07DLWM1JQ,Printer,0.9944,0.9585424065589905,0.9991405010223388
B088HJ2KKR,Smartphone,0.8083,0.6030589938163757,0.9970799088478088
B074P4ZS68,Printer,0.6105,0.0324564129114151,0.0022008635569363832
B0844PNL78,Printer,0.94025,0.1162111759185791,0.0021156813018023968
B01CQOV3YO,Speaker,0.9661,0.942026674747467,0.9989328980445862
B00MWDUXZ0,Printer,0.9929,0.4109043776988983,0.0016265901504084466
B07MQBPMJ2,monitor,0.11275000000000002,0.33187979459762573,0.0016878616297617555
B072F3DL6P,monitor,0.9693499999999999,0.7328377962112427,0.9983311295509338
B07W7FF8QQ,Printer,0.9842,0.9613667130470276,0.9991562366485596
B00IRV005E,Data Storage,0.07990000000000003,0.05089127644896507,0.003529406851157546
B08MWRCZL8,Smartphone,0.975,0.9169798493385315,0.9988229870796204
B088S3V3R4,Television,0.57555,0.14612801373004913,0.002305237110704184
B083ZY9FJG,Printer,0.2653,0.030238443985581398,0.0022004940547049046
B07MY4TJCM,Data Storage,0.93165,0.8780593872070312,0.9991600513458252
B08P4PBSK2,Smartphone,0.5,0.7359089851379395,0.9952463507652284
B086H4C8CX,Smartphone,0.9001,0.1693962812423706,0.003349888836964965
B08M9DXY4P,Speaker,0.9936499999999999,0.9583746194839478,0.9990984201431274
B08Q45Q44C,Speaker,0.9942,0.9695959687232971,0.9987412095069884
B086VRM89H,Keyboard,0.9798,0.28824126720428467,0.0016431568656116724
B08KGYDR16,Laptop,0.9626,0.4011707007884979,0.9969466328620912
B08G8SH4QJ,monitor,0.9673499999999999,0.8990936875343323,0.9991514682769777
B086GPHS71,Headphones,0.9877,0.7434930205345154,0.9991401433944702
B07SSCJHT1,Smartphone,0.2011,0.11797080934047699,0.0027996208518743515
B08FF2X3PV,Printer,0.12469999999999998,0.1600743681192398,0.005940489470958711
B082QVSXQM,Television,0.17015000000000002,0.46356087923049927,0.002557545667514205
B07YD49FZT,Router,0.96175,0.8593442440032959,0.9989884495735168
B08CMB8F7C,Laptop,0.86345,0.8537669777870178,0.999050796031952
B07DMMG7QY,Speaker,0.9883,0.954952597618103,0.999100923538208
B08P4PBSK2,Smartphone,0.5,0.43434497714042664,0.9988144636154176
B08JQQHQXW,Smartphone,0.22885,0.5444260239601135,0.9989312291145324
B087LY84RT,Smartphone,0.22310000000000002,0.08124834299087524,0.0058275735937058926
B07HCH26MC,Data Storage,0.5,0.3660370707511902,0.0016311007784679534
B08KGZ79N6,Laptop,0.24485,0.06499067693948746,0.0016440644394606352
B07JVQY8W1,Television,0.96155,0.9732773900032043,0.9992664456367492
B08JY5GC29,Headphones,0.9992,0.8864057660102844,0.9989269375801086
B0713WPGLL,Data Storage,0.9984,0.8757438659667969,0.9988642930984496
B085288G3M,Router,0.78955,0.9047476053237915,0.9972026348114014
B01HETFQKS,Speaker,0.99205,0.9665392637252808,0.9983146190643309
B083ZYLGGR,Printer,0.8429,0.05202580988407135,0.0014209930086508393
B00FB45SI4,Router,0.2741,0.0668291226029396,0.0022809486836194988
B07YD49FZT,Router,0.9986999999999999,0.44414442777633667,0.991807758808136
B07RGZ5NKS,Headphones,0.98315,0.9533119797706604,0.9989600181579591
B07YD49FZT,Router,0.88375,0.2594457268714905,0.0051759942434728146
B08JY5GC29,Headphones,0.8956,0.7478405833244324,0.9978089928627014
B08DHFX4FV,Television,0.25555,0.4140339195728302,0.9922629594802856
B089MF3G17,Television,0.9229,0.6714978814125061,0.998803734779358
B073ZNKK7P,Speaker,0.99285,0.9678018093109131,0.9991718530654908
B07MTRQ6B3,monitor,0.9966999999999999,0.953723669052124,0.9990838766098022
B08B3CFL6W,Keyboard,0.9989,0.9725095629692078,0.9915629625320436
B0758NHWS8,Data Storage,0.84475,0.1785653829574585,0.00210242229513824
B08C3YBBHM,Router,0.98135,0.9734087586402893,0.9988110065460204
B07MTRQ6B3,monitor,0.9158999999999999,0.3090585768222809,0.9900100827217102
B08KGYDR16,Laptop,0.9693,0.9671537280082703,0.9989626407623292
B086XL48ZF,Television,0.1352,0.17610789835453033,0.003100184490904212
B07H2RR55Q,Data Storage,0.98105,0.17397955060005188,0.0016332430532202125
B07DLWM1JQ,Printer,0.76335,0.14401677250862122,0.0018276994815096261
B086GPHS71,Headphones,0.10470000000000002,0.5806418061256409,0.0016397387953475118
B07H2RR55Q,Data Storage,0.08239999999999997,0.5564954876899719,0.002103322884067893
B07RF1XD36,Laptop,0.8057000000000001,0.944408118724823,0.9990330934524536
B086H4C8CX,Smartphone,0.5,0.05926762521266937,0.0024908289778977637
B08RJ8MCZ3,Headphones,0.89135,0.9125051498413086,0.9987265467643738
B08CMB8F7C,Laptop,0.28045,0.12796668708324432,0.0036072875373065467
B08W9PFZZ8,Headphones,0.9807,0.9688549637794495,0.9992043375968932
B08C5NM4QM,Router,0.95645,0.7696440815925598,0.9949573874473572
B019U00D7K,Headphones,0.0862,0.044753555208444595,0.0026589382905513053
B087LY84RT,Smartphone,0.9959,0.6119990348815918,0.9985890984535216
B089V2R9WW,monitor,0.9626,0.8969607353210449,0.9991307854652404
B01HNMTCE2,Headphones,0.9061,0.9083662629127502,0.9992660880088806
B07TZXPDXP,Data Storage,0.5,0.6339989900588989,0.9990648627281188
B07H2RR55Q,Data Storage,0.98875,0.7535467743873596,0.9866511821746826
B07CVL2D2S,monitor,0.9964,0.9311330914497375,0.9990434050559998
B086H4C8CX,Smartphone,0.9922,0.9344121217727661,0.9990510344505309
B01HETFQKS,Speaker,0.9981,0.9159333109855652,0.9989426732063292
B08529TZMC,Laptop,0.8953,0.933607816696167,0.9993034601211548
B07SHH37M6,Headphones,0.9961,0.9091857671737671,0.9991112351417542
B078HM2CBP,Television,0.26165,0.08613062649965286,0.004910920746624471
B00JES3MO0,Data Storage,0.9788,0.9379883408546448,0.9956543445587158
B0716X489L,Television,0.9713499999999999,0.9700627326965332,0.9992134571075441
B08H2H89K1,Laptop,0.97645,0.9777705073356628,0.97566819190979
B016Y2BVKA,Keyboard,0.9999,0.992601215839386,0.9989348053932191
B08KGZ79N6,Laptop,0.5,0.13930189609527588,0.0026525838766247034
B00NJ2M33I,Headphones,0.23645,0.3703373670578003,0.9990808963775636
B074P4T1FT,Printer,0.06874999999999998,0.02652631141245365,0.005510732065886259
B089MF3G17,Television,0.9774499999999999,0.9004011750221252,0.9991426467895508
